Epoch,iteration,Linear0_768-100,Linear1_3072-100,Linear2_768-100,Linear3_3072-100,Linear4_768-100,Linear5_3072-100,Linear6_768-100,Linear7_3072-100,Linear8_768-100,Linear9_3072-100,Linear10_768-100,Linear11_3072-100,Linear12_768-100,Linear13_3072-100,Linear14_768-100,Linear15_3072-100,Linear16_768-100,Linear17_3072-100,Linear18_768-100,Linear19_3072-100,Linear20_768-100,Linear21_3072-100,Linear22_768-100,Linear23_3072-100
0,0,0.25682997703552246,0.2565404772758484,0.25988978147506714,0.2555118203163147,0.2598991394042969,0.25501716136932373,0.2570508122444153,0.2554469704627991,0.25566864013671875,0.2552066445350647,0.25486671924591064,0.2550930380821228,0.2551494240760803,0.2552337646484375,0.2549629211425781,0.2552219033241272,0.2547221779823303,0.2555003762245178,0.2554698586463928,0.2552693486213684,0.25514519214630127,0.2548823952674866,0.25528591871261597,0.2552253007888794
0,200,0.2629936933517456,0.2668740749359131,0.26623237133026123,0.26598232984542847,0.26641547679901123,0.2656928300857544,0.2633785605430603,0.26581573486328125,0.2621150612831116,0.26552075147628784,0.261305034160614,0.2654804587364197,0.26145678758621216,0.26546263694763184,0.2614707946777344,0.2655673623085022,0.2611253261566162,0.2658619284629822,0.26185184717178345,0.2657551169395447,0.2615610957145691,0.265228271484375,0.2617928981781006,0.26553767919540405
0,400,0.2695503234863281,0.2777782082557678,0.27290552854537964,0.2770249843597412,0.2731000781059265,0.2771000266075134,0.27005213499069214,0.2767982482910156,0.26892346143722534,0.27650028467178345,0.26806896924972534,0.2764820456504822,0.26821601390838623,0.2765452265739441,0.268110454082489,0.2765926718711853,0.2678905129432678,0.27680504322052,0.2686687111854553,0.27680504322052,0.26828551292419434,0.2763862609863281,0.2685534358024597,0.27646297216415405
0,600,0.27624255418777466,0.2890468239784241,0.27980631589889526,0.2884534001350403,0.27993178367614746,0.2890205383300781,0.2769944667816162,0.2882431745529175,0.27574622631073,0.2878684997558594,0.27509474754333496,0.28786808252334595,0.27505576610565186,0.28804439306259155,0.27497947216033936,0.2881113886833191,0.27487099170684814,0.28813594579696655,0.27548426389694214,0.2882457375526428,0.2750680446624756,0.2878757119178772,0.2754003405570984,0.28790283203125
0,800,0.28311455249786377,0.30080538988113403,0.28682202100753784,0.3004031777381897,0.2867194414138794,0.3014072775840759,0.2839919328689575,0.3001081347465515,0.28278475999832153,0.299763560295105,0.2822278141975403,0.2997974753379822,0.28209811449050903,0.29989707469940186,0.28202223777770996,0.29995810985565186,0.2818599343299866,0.3000831604003906,0.28249019384384155,0.30014926195144653,0.2821667790412903,0.29990047216415405,0.282511830329895,0.2997385859489441
0,1000,0.29014164209365845,0.31308573484420776,0.29412245750427246,0.3126665949821472,0.2937880754470825,0.3141462206840515,0.291120707988739,0.31252115964889526,0.2899860739707947,0.31218886375427246,0.2895304560661316,0.31220752000808716,0.28934818506240845,0.31216174364089966,0.28935879468917847,0.31235164403915405,0.2890578508377075,0.3123639225959778,0.28979068994522095,0.3125864863395691,0.2893943786621094,0.3122486472129822,0.28973686695098877,0.3121325373649597
0,1200,0.29725390672683716,0.32573360204696655,0.3015391230583191,0.3254496455192566,0.30108004808425903,0.3275464177131653,0.2984551191329956,0.3252580165863037,0.29729461669921875,0.3251122236251831,0.2969902753829956,0.3250558376312256,0.29684531688690186,0.3249393105506897,0.2968224287033081,0.32532376050949097,0.2965155839920044,0.3250584006309509,0.2971462607383728,0.32529234886169434,0.29677408933639526,0.3252830505371094,0.2971135973930359,0.3250495195388794
