Search,Epoch,iteration,train_loader_data,batch_time,batch_time(AVG),data_time,data_time(AVG),Loss,Loss(AVG),Prec@1,Prec@1(AVG),Prec@5,Prec@5(AVG),Learning Rate,ErrorRMSI,sparse(FLOPS),dense(FLOPS), DenseParameters, SparseParameters
0,0,0,800,9.851,9.851,0.138,0.138,2.3039,2.3039,14.000,14.000,44.000,44.000,0.0100,0.0224823,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,0,200,800,0.785,0.486,0.103,0.093,0.8430,1.3625,74.000,54.219,100.000,90.925,0.0100,0.0001418,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,0,400,800,0.785,0.465,0.084,0.092,0.7758,1.0848,66.000,63.292,98.000,93.875,0.0100,0.0002851,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,0,600,800,0.806,0.458,0.104,0.091,0.7907,0.9536,74.000,67.604,98.000,95.092,0.0100,0.0004535,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,1,0,800,0.638,0.638,0.110,0.110,1.1454,1.1454,58.000,58.000,94.000,94.000,0.0100,0.0006417,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,1,200,800,0.793,0.449,0.098,0.092,0.6204,0.5816,76.000,79.841,100.000,97.980,0.0100,0.0008488,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,1,400,800,0.797,0.449,0.103,0.094,0.5943,0.5705,74.000,80.060,96.000,98.190,0.0100,0.0010714,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,1,600,800,0.802,0.449,0.123,0.094,0.5788,0.5606,76.000,80.562,100.000,98.253,0.0100,0.0013080,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,2,0,800,0.721,0.721,0.114,0.114,0.6710,0.6710,80.000,80.000,96.000,96.000,0.0100,0.0015364,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
0,2,200,800,0.794,0.451,0.091,0.095,0.3962,0.5101,90.000,82.229,100.000,98.189,0.0100,0.0017250,3969.1428 M,3969.1428 M, 25520000.0000 M, 23492480.0000 M
