Epoch,iteration,SparseConv0_64-64-(1  1),SparseConv1_64-64-(3  3),SparseConv2_64-256-(1  1),SparseConv3_64-256-(1  1),SparseConv4_256-64-(1  1),SparseConv5_64-64-(3  3),SparseConv6_64-256-(1  1),SparseConv7_256-64-(1  1),SparseConv8_64-64-(3  3),SparseConv9_64-256-(1  1),SparseConv10_256-128-(1  1),SparseConv11_128-128-(3  3),SparseConv12_128-512-(1  1),SparseConv13_256-512-(1  1),SparseConv14_512-128-(1  1),SparseConv15_128-128-(3  3),SparseConv16_128-512-(1  1),SparseConv17_512-128-(1  1),SparseConv18_128-128-(3  3),SparseConv19_128-512-(1  1),SparseConv20_512-128-(1  1),SparseConv21_128-128-(3  3),SparseConv22_128-512-(1  1),SparseConv23_512-256-(1  1),SparseConv24_256-256-(3  3),SparseConv25_256-1024-(1  1),SparseConv26_512-1024-(1  1),SparseConv27_1024-256-(1  1),SparseConv28_256-256-(3  3),SparseConv29_256-1024-(1  1),SparseConv30_1024-256-(1  1),SparseConv31_256-256-(3  3),SparseConv32_256-1024-(1  1),SparseConv33_1024-256-(1  1),SparseConv34_256-256-(3  3),SparseConv35_256-1024-(1  1),SparseConv36_1024-256-(1  1),SparseConv37_256-256-(3  3),SparseConv38_256-1024-(1  1),SparseConv39_1024-256-(1  1),SparseConv40_256-256-(3  3),SparseConv41_256-1024-(1  1),SparseConv42_1024-512-(1  1),SparseConv43_512-512-(3  3),SparseConv44_512-2048-(1  1),SparseConv45_1024-2048-(1  1),SparseConv46_2048-512-(1  1),SparseConv47_512-512-(3  3),SparseConv48_512-2048-(1  1),SparseConv49_2048-512-(1  1),SparseConv50_512-512-(3  3),SparseConv51_512-2048-(1  1),Linear0_2048-100
0,0,0.259521484375,0.2586262822151184,0.2615966796875,0.26416015625,0.26800537109375,0.2583821415901184,0.25787353515625,0.26043701171875,0.255615234375,0.2537841796875,0.258392333984375,0.2557644248008728,0.2562408447265625,0.2569427490234375,0.2711944580078125,0.2560017704963684,0.2559661865234375,0.257415771484375,0.2563205361366272,0.255889892578125,0.2559967041015625,0.25457763671875,0.2556610107421875,0.25469207763671875,0.2561204433441162,0.2552375793457031,0.25582313537597656,0.25948333740234375,0.2554897665977478,0.25583648681640625,0.2567596435546875,0.2553456425666809,0.2549285888671875,0.2561836242675781,0.254896342754364,0.2550697326660156,0.25485992431640625,0.2554880976676941,0.2555198669433594,0.25518798828125,0.2551456093788147,0.2552680969238281,0.25488853454589844,0.2547624111175537,0.2545900344848633,0.25536012649536133,0.2553863525390625,0.25481414794921875,0.2551584243774414,0.2550773620605469,0.25482600927352905,0.2549018859863281,0.2493310570716858
0,200,0.261962890625,0.2651909589767456,0.26318359375,0.26617431640625,0.27020263671875,0.2655707597732544,0.26104736328125,0.2630615234375,0.265625,0.25689697265625,0.26434326171875,0.26580810546875,0.2617034912109375,0.2648773193359375,0.2738189697265625,0.2661675214767456,0.26123046875,0.2626800537109375,0.2662624716758728,0.2609710693359375,0.2612457275390625,0.2647705078125,0.2607879638671875,0.2631988525390625,0.266462504863739,0.26151275634765625,0.2648773193359375,0.26476287841796875,0.2657080888748169,0.2619056701660156,0.2624664306640625,0.2655555009841919,0.2611351013183594,0.26226043701171875,0.2651231288909912,0.2613983154296875,0.2613677978515625,0.2657012939453125,0.2617301940917969,0.2618408203125,0.2653571367263794,0.26181793212890625,0.26407814025878906,0.26518332958221436,0.2614727020263672,0.26494932174682617,0.2622194290161133,0.2651193141937256,0.2621040344238281,0.2619504928588867,0.26505446434020996,0.2615528106689453,0.2535058856010437
0,400,0.259765625,0.2724609375,0.2650146484375,0.2685546875,0.272216796875,0.2730576992034912,0.2645263671875,0.26446533203125,0.2759602665901184,0.26031494140625,0.2724609375,0.2764214277267456,0.267242431640625,0.27350616455078125,0.2765655517578125,0.276502788066864,0.2664794921875,0.2676239013671875,0.2766587734222412,0.2661285400390625,0.267303466796875,0.2754923701286316,0.2659912109375,0.2723541259765625,0.2771114706993103,0.2681617736816406,0.2746715545654297,0.2704048156738281,0.2766316533088684,0.2683525085449219,0.26906585693359375,0.2762993574142456,0.26799774169921875,0.2686958312988281,0.2761315107345581,0.2679405212402344,0.2679405212402344,0.2766655683517456,0.2682304382324219,0.26865386962890625,0.2763993740081787,0.2681159973144531,0.2736701965332031,0.2761921286582947,0.26884937286376953,0.27506065368652344,0.2694063186645508,0.27608829736709595,0.2693052291870117,0.26929759979248047,0.27599841356277466,0.2686920166015625,0.25932615995407104
1,0,0.259765625,0.2734103798866272,0.26556396484375,0.26898193359375,0.27301025390625,0.2741428017616272,0.26422119140625,0.2647705078125,0.2769639492034912,0.260498046875,0.273590087890625,0.2776557207107544,0.2678985595703125,0.27448272705078125,0.2767333984375,0.277418315410614,0.2668914794921875,0.268157958984375,0.277784526348114,0.266448974609375,0.267669677734375,0.2766520380973816,0.266571044921875,0.27306365966796875,0.2781948447227478,0.2689094543457031,0.2756996154785156,0.2709197998046875,0.2777811884880066,0.2691192626953125,0.2696495056152344,0.2773590087890625,0.2686805725097656,0.2693634033203125,0.2771894335746765,0.26885986328125,0.2685890197753906,0.2778404951095581,0.2688026428222656,0.2691802978515625,0.2774997353553772,0.26873779296875,0.2747802734375,0.27733778953552246,0.2695941925048828,0.27606964111328125,0.2701835632324219,0.27719032764434814,0.27002811431884766,0.2700996398925781,0.27715426683425903,0.2694063186645508,0.25969237089157104
1,200,0.258056640625,0.2802734375,0.26885986328125,0.27093505859375,0.27618408203125,0.2814399003982544,0.26739501953125,0.2681884765625,0.2872178554534912,0.26336669921875,0.27960205078125,0.2883368730545044,0.273773193359375,0.2830657958984375,0.28070068359375,0.288770854473114,0.273162841796875,0.272918701171875,0.2892795205116272,0.2724761962890625,0.2736053466796875,0.2880113124847412,0.27117919921875,0.2827301025390625,0.2895626425743103,0.27552032470703125,0.28563880920410156,0.276580810546875,0.2890285849571228,0.275726318359375,0.2765769958496094,0.2887641191482544,0.2753257751464844,0.2762413024902344,0.2885521650314331,0.2757377624511719,0.2755317687988281,0.2892777919769287,0.2757568359375,0.27605438232421875,0.2888200283050537,0.275421142578125,0.2849693298339844,0.2887399196624756,0.27709197998046875,0.28655481338500977,0.27748584747314453,0.28871238231658936,0.27757930755615234,0.27762603759765625,0.28857719898223877,0.27712249755859375,0.2661083936691284
1,400,0.260009765625,0.2886555790901184,0.27069091796875,0.27362060546875,0.27734375,0.2915852665901184,0.26971435546875,0.26983642578125,0.2976345419883728,0.2664794921875,0.287445068359375,0.3002726435661316,0.2794342041015625,0.29251861572265625,0.2843475341796875,0.3000827431678772,0.2787933349609375,0.2790679931640625,0.3002116084098816,0.277801513671875,0.278839111328125,0.2987942099571228,0.276702880859375,0.29201507568359375,0.3012440800666809,0.28272247314453125,0.2961158752441406,0.2822151184082031,0.3008592128753662,0.2825431823730469,0.283355712890625,0.3006320595741272,0.28224945068359375,0.2829322814941406,0.3004557490348816,0.282745361328125,0.2826576232910156,0.3009914755821228,0.28237152099609375,0.2831153869628906,0.3006168007850647,0.2823448181152344,0.2955741882324219,0.3007698059082031,0.2849149703979492,0.2972707748413086,0.2853555679321289,0.3008592128753662,0.28539371490478516,0.2853097915649414,0.30054301023483276,0.28487396240234375,0.27318358421325684
2,0,0.2607421875,0.2887912392616272,0.27044677734375,0.27349853515625,0.27740478515625,0.2922634482383728,0.26983642578125,0.26947021484375,0.2981770634651184,0.266845703125,0.287994384765625,0.3012763261795044,0.2795257568359375,0.29290771484375,0.284759521484375,0.3007134199142456,0.2789306640625,0.2792510986328125,0.3011949062347412,0.2783660888671875,0.279052734375,0.2999131679534912,0.2768096923828125,0.29293060302734375,0.3021172285079956,0.2832450866699219,0.2968578338623047,0.28261566162109375,0.3017459511756897,0.2831993103027344,0.2839164733886719,0.3014644980430603,0.2827949523925781,0.2835884094238281,0.3013237714767456,0.2832374572753906,0.283203125,0.3018951416015625,0.2829399108886719,0.2836799621582031,0.3015984296798706,0.28281402587890625,0.2963886260986328,0.3016811013221741,0.2855072021484375,0.29813337326049805,0.2859029769897461,0.30180567502975464,0.2859210968017578,0.2858848571777344,0.3014475703239441,0.28550148010253906,0.2738867402076721
2,200,0.263427734375,0.2974446415901184,0.2728271484375,0.27618408203125,0.2806396484375,0.3008083701133728,0.2723388671875,0.27386474609375,0.309814453125,0.2706298828125,0.29595947265625,0.312574565410614,0.284759521484375,0.3034210205078125,0.2877349853515625,0.3132527470588684,0.284271240234375,0.2839508056640625,0.3132798671722412,0.2841949462890625,0.2846832275390625,0.31158447265625,0.2824554443359375,0.3030242919921875,0.3142852783203125,0.2902183532714844,0.30753326416015625,0.288726806640625,0.3139140009880066,0.290374755859375,0.2909049987792969,0.3137308955192566,0.28981781005859375,0.2908210754394531,0.3137800097465515,0.29064178466796875,0.2903594970703125,0.3142666220664978,0.29001617431640625,0.2904243469238281,0.3138325810432434,0.2898826599121094,0.30702972412109375,0.3142924904823303,0.29349422454833984,0.309450626373291,0.29383373260498047,0.314344584941864,0.2937612533569336,0.29363536834716797,0.3140140175819397,0.2937297821044922,0.28024905920028687
2,400,0.2666015625,0.3055012822151184,0.2762451171875,0.27923583984375,0.28228759765625,0.3095974326133728,0.2772216796875,0.27667236328125,0.320448100566864,0.27386474609375,0.30419921875,0.3251817226409912,0.2901611328125,0.3135528564453125,0.2922515869140625,0.3256903886795044,0.29058837890625,0.289581298828125,0.325941264629364,0.2901458740234375,0.2911376953125,0.3243679404258728,0.2886810302734375,0.31253814697265625,0.326934814453125,0.29705810546875,0.3186016082763672,0.29547119140625,0.3265533447265625,0.2978248596191406,0.29813385009765625,0.3264668583869934,0.2967071533203125,0.2981986999511719,0.3264821171760559,0.29782867431640625,0.29779052734375,0.3268500566482544,0.2973480224609375,0.29769134521484375,0.326171875,0.2965431213378906,0.3178119659423828,0.32703906297683716,0.30132579803466797,0.3210177421569824,0.3016090393066406,0.3272251486778259,0.30144309997558594,0.3013725280761719,0.3269093632698059,0.3015880584716797,0.28602540493011475
3,0,0.265380859375,0.3063693642616272,0.2764892578125,0.27972412109375,0.28314208984375,0.3100043535232544,0.27734375,0.2764892578125,0.3214518427848816,0.2742919921875,0.30499267578125,0.3262125849723816,0.2906494140625,0.3145904541015625,0.2927093505859375,0.3272569179534912,0.2913970947265625,0.289947509765625,0.3271416425704956,0.2902984619140625,0.291717529296875,0.3253648281097412,0.2892608642578125,0.31388092041015625,0.3281046748161316,0.2977294921875,0.31961822509765625,0.2958488464355469,0.3277655839920044,0.2981605529785156,0.29863739013671875,0.3276044726371765,0.2973976135253906,0.2990074157714844,0.3277451992034912,0.2985496520996094,0.2984619140625,0.3280521035194397,0.2978553771972656,0.2981834411621094,0.3273739218711853,0.2971916198730469,0.3188819885253906,0.32833224534988403,0.30201244354248047,0.3221263885498047,0.3022899627685547,0.32845091819763184,0.3020763397216797,0.3020353317260742,0.32812076807022095,0.3022480010986328,0.28650879859924316
