Search,Epoch,iteration,test_loader_data,batch_time,batch_time(AVG),Loss,Loss(AVG),Prec@1,Prec@1(AVG),Prec@5,Prec@5(AVG)
0,0,208,209,0.183,0.207,1.4543,0.8897,56.250,74.860,81.250,95.650
0,1,208,209,0.062,0.161,0.7289,0.8139,75.000,75.640,93.750,95.700
0,2,208,209,0.062,0.161,1.0134,0.8541,62.500,74.960,100.000,94.700
