Search,Epoch,iteration,train_loader_data,batch_time,batch_time(AVG),data_time,data_time(AVG),Loss,Loss(AVG),Prec@1,Prec@1(AVG),Prec@5,Prec@5(AVG),Learning Rate,ErrorRMSI,sparse(FLOPS),dense(FLOPS), DenseParameters, SparseParameters
0,0,0,1667,12.260,12.260,9.346,9.346,2.4063,2.4063,0.000,0.000,50.000,50.000,0.0100,0.0214195,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,200,1667,1.187,0.636,0.000,0.047,2.1865,2.2248,25.000,17.040,66.667,66.294,0.0100,0.0177291,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,400,1667,1.251,0.610,0.004,0.024,2.0219,2.1435,16.667,19.898,79.167,72.070,0.0100,0.0147056,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,600,1667,1.222,0.603,0.000,0.016,1.9531,2.0936,8.333,22.109,83.333,74.979,0.0100,0.0122807,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,800,1667,1.171,0.600,0.000,0.012,1.9407,2.0558,25.000,23.705,70.833,76.836,0.0100,0.0103784,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,1000,1667,1.213,0.599,0.016,0.010,1.8288,2.0262,16.667,24.779,79.167,78.097,0.0100,0.0086415,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,1200,1667,1.208,0.598,0.016,0.008,1.9344,1.9993,33.333,25.850,87.500,79.170,0.0100,0.0072199,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,1400,1667,1.207,0.598,0.011,0.007,2.0017,1.9777,20.833,26.683,87.500,79.851,0.0100,0.0060583,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,0,1600,1667,1.212,0.597,0.000,0.006,1.8814,1.9564,29.167,27.465,70.833,80.551,0.0100,0.0051128,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,1,0,1667,1.165,1.165,0.071,0.071,1.8338,1.8338,37.500,37.500,83.333,83.333,0.0100,0.0048355,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
0,1,200,1667,1.253,0.599,0.016,0.001,1.6176,1.8053,50.000,33.478,91.667,85.303,0.0100,0.0041139,3085.2225 M,6148.7684 M, 850976.0000 M, 426032.0000 M
