Epoch,iteration,SparseConv0_3-16-(3  3),SparseConv1_16-16-(3  3),SparseConv2_16-16-(3  3),SparseConv3_16-16-(3  3),SparseConv4_16-16-(3  3),SparseConv5_16-16-(3  3),SparseConv6_16-16-(3  3),SparseConv7_16-16-(3  3),SparseConv8_16-16-(3  3),SparseConv9_16-16-(3  3),SparseConv10_16-16-(3  3),SparseConv11_16-16-(3  3),SparseConv12_16-16-(3  3),SparseConv13_16-16-(3  3),SparseConv14_16-16-(3  3),SparseConv15_16-16-(3  3),SparseConv16_16-16-(3  3),SparseConv17_16-16-(3  3),SparseConv18_16-16-(3  3),SparseConv19_16-32-(3  3),SparseConv20_32-32-(3  3),SparseConv21_32-32-(3  3),SparseConv22_32-32-(3  3),SparseConv23_32-32-(3  3),SparseConv24_32-32-(3  3),SparseConv25_32-32-(3  3),SparseConv26_32-32-(3  3),SparseConv27_32-32-(3  3),SparseConv28_32-32-(3  3),SparseConv29_32-32-(3  3),SparseConv30_32-32-(3  3),SparseConv31_32-32-(3  3),SparseConv32_32-32-(3  3),SparseConv33_32-32-(3  3),SparseConv34_32-32-(3  3),SparseConv35_32-32-(3  3),SparseConv36_32-32-(3  3),SparseConv37_32-64-(3  3),SparseConv38_64-64-(3  3),SparseConv39_64-64-(3  3),SparseConv40_64-64-(3  3),SparseConv41_64-64-(3  3),SparseConv42_64-64-(3  3),SparseConv43_64-64-(3  3),SparseConv44_64-64-(3  3),SparseConv45_64-64-(3  3),SparseConv46_64-64-(3  3),SparseConv47_64-64-(3  3),SparseConv48_64-64-(3  3),SparseConv49_64-64-(3  3),SparseConv50_64-64-(3  3),SparseConv51_64-64-(3  3),SparseConv52_64-64-(3  3),SparseConv53_64-64-(3  3),SparseConv54_64-64-(3  3),Linear0_64-10
1,200,0.2870370149612427,0.4956597089767456,0.48828125,0.496961772441864,0.4939236044883728,0.5004340410232544,0.4943576455116272,0.4986979365348816,0.4995659589767456,0.5,0.4986979365348816,0.4995659589767456,0.4943576455116272,0.5,0.5,0.4982638955116272,0.4995659589767456,0.4995659589767456,0.4991319179534912,0.5008680820465088,0.4995659589767456,0.4996744990348816,0.4985893964767456,0.4993489384651184,0.4997829794883728,0.5001084804534912,0.4992404580116272,0.4996744990348816,0.499891459941864,0.5002170205116272,0.4988064169883728,0.4996744990348816,0.4995659589767456,0.4992404580116272,0.4983723759651184,0.4996744990348816,0.4986979365348816,0.5002712607383728,0.4975043535232544,0.499267578125,0.499403178691864,0.4994303584098816,0.4979655146598816,0.499647319316864,0.4994845986366272,0.4999457597732544,0.4981553554534912,0.5000542402267456,0.4985893964767456,0.5001356601715088,0.4981553554534912,0.4987521767616272,0.4932454228401184,0.4997287392616272,0.4975043535232544,0.328125
1,400,0.29398149251937866,0.49609375,0.4869791865348816,0.4956597089767456,0.4952256679534912,0.5004340410232544,0.4947916865348816,0.4991319179534912,0.5,0.4986979365348816,0.4991319179534912,0.4991319179534912,0.4947916865348816,0.5004340410232544,0.4995659589767456,0.4982638955116272,0.4995659589767456,0.5,0.4995659589767456,0.5008680820465088,0.4996744990348816,0.5,0.4986979365348816,0.4995659589767456,0.4997829794883728,0.5001084804534912,0.4990234375,0.4995659589767456,0.5,0.5004340410232544,0.4991319179534912,0.499891459941864,0.4997829794883728,0.4997829794883728,0.4983723759651184,0.499891459941864,0.4986979365348816,0.5004340410232544,0.4976399540901184,0.4993489384651184,0.499403178691864,0.4994574785232544,0.4980197548866272,0.499755859375,0.4997287392616272,0.5000271201133728,0.4981282353401184,0.500244140625,0.4988064169883728,0.500244140625,0.4985080361366272,0.4992404580116272,0.4947373867034912,0.5000542402267456,0.4992133378982544,0.3296874761581421
1,600,0.2986111044883728,0.4947916865348816,0.4900173544883728,0.49609375,0.4952256679534912,0.5013021230697632,0.4943576455116272,0.4995659589767456,0.4995659589767456,0.4995659589767456,0.4978298544883728,0.4995659589767456,0.49609375,0.5008680820465088,0.5004340410232544,0.4986979365348816,0.4991319179534912,0.4995659589767456,0.5013021230697632,0.5015190839767456,0.4997829794883728,0.4997829794883728,0.4990234375,0.4993489384651184,0.499891459941864,0.5004340410232544,0.4985893964767456,0.4996744990348816,0.4994574785232544,0.5005425214767456,0.4990234375,0.5001084804534912,0.5,0.4995659589767456,0.4983723759651184,0.4996744990348816,0.4988064169883728,0.5003255605697632,0.4981011152267456,0.4993760585784912,0.49951171875,0.4996744990348816,0.498182475566864,0.499891459941864,0.4999186396598816,0.5001356601715088,0.4985080361366272,0.50048828125,0.4990505576133728,0.5002712607383728,0.4986979365348816,0.499891459941864,0.4955512285232544,0.5003526210784912,0.5006239414215088,0.33281248807907104
1,800,0.30324071645736694,0.4947916865348816,0.4908854365348816,0.4973958134651184,0.4952256679534912,0.5017361044883728,0.49609375,0.5004340410232544,0.4986979365348816,0.5004340410232544,0.4982638955116272,0.4991319179534912,0.4965277910232544,0.5004340410232544,0.5013021230697632,0.4995659589767456,0.4986979365348816,0.5004340410232544,0.5017361044883728,0.5015190839767456,0.5,0.4996744990348816,0.4986979365348816,0.4995659589767456,0.499891459941864,0.5006510019302368,0.4990234375,0.5002170205116272,0.5003255605697632,0.5005425214767456,0.4985893964767456,0.5002170205116272,0.5,0.499891459941864,0.498914897441864,0.4997829794883728,0.498914897441864,0.50048828125,0.498182475566864,0.4994303584098816,0.4997016191482544,0.499755859375,0.4983723759651184,0.499891459941864,0.5000814199447632,0.5002170205116272,0.4987250566482544,0.5004068613052368,0.499267578125,0.5005154013633728,0.4989691972732544,0.5003255605697632,0.4970974326133728,0.5009223222732544,0.502197265625,0.33125001192092896
1,1000,0.3009259104728699,0.4947916865348816,0.4913194179534912,0.4952256679534912,0.4973958134651184,0.5026041269302368,0.4956597089767456,0.5,0.4995659589767456,0.4991319179534912,0.4995659589767456,0.5,0.49609375,0.4995659589767456,0.5013021230697632,0.4991319179534912,0.4978298544883728,0.4995659589767456,0.5021701455116272,0.5017361044883728,0.5007595419883728,0.4995659589767456,0.4986979365348816,0.4997829794883728,0.4994574785232544,0.5006510019302368,0.498914897441864,0.5001084804534912,0.5002170205116272,0.5003255605697632,0.4992404580116272,0.5001084804534912,0.5003255605697632,0.5001084804534912,0.4993489384651184,0.5001084804534912,0.4986979365348816,0.50048828125,0.4983452558517456,0.49951171875,0.4998372197151184,0.4997829794883728,0.4982638955116272,0.5000542402267456,0.5001627206802368,0.5003526210784912,0.4988335371017456,0.5005425214767456,0.4995659589767456,0.5008138418197632,0.4993489384651184,0.5003526210784912,0.4978840947151184,0.5012478232383728,0.5033365488052368,0.33437496423721313
1,1200,0.31018519401550293,0.4978298544883728,0.489149272441864,0.4973958134651184,0.4978298544883728,0.5030381679534912,0.4952256679534912,0.5008680820465088,0.4995659589767456,0.4995659589767456,0.4978298544883728,0.5,0.4956597089767456,0.5,0.5017361044883728,0.5,0.4978298544883728,0.4995659589767456,0.5021701455116272,0.5017361044883728,0.5004340410232544,0.5,0.4986979365348816,0.4997829794883728,0.499891459941864,0.5009765625,0.4993489384651184,0.5003255605697632,0.5003255605697632,0.5004340410232544,0.4997829794883728,0.5004340410232544,0.5004340410232544,0.5001084804534912,0.4988064169883728,0.5002170205116272,0.498914897441864,0.5007053017616272,0.498426616191864,0.4996744990348816,0.4999457597732544,0.499891459941864,0.4984809160232544,0.5001627206802368,0.5002712607383728,0.5005697011947632,0.4989963173866272,0.5008951425552368,0.4998372197151184,0.5010036826133728,0.49951171875,0.5008680820465088,0.4982367753982544,0.5015462636947632,0.5039333701133728,0.33906251192092896
1,1400,0.3125,0.4965277910232544,0.4913194179534912,0.4978298544883728,0.4991319179534912,0.5034722089767456,0.4965277910232544,0.5013021230697632,0.5004340410232544,0.4995659589767456,0.4982638955116272,0.5004340410232544,0.4947916865348816,0.5,0.5021701455116272,0.4995659589767456,0.4973958134651184,0.5,0.5026041269302368,0.501953125,0.5009765625,0.4997829794883728,0.4991319179534912,0.5001084804534912,0.5001084804534912,0.5009765625,0.4996744990348816,0.5002170205116272,0.5,0.5004340410232544,0.5001084804534912,0.5004340410232544,0.5004340410232544,0.5001084804534912,0.4988064169883728,0.5003255605697632,0.4995659589767456,0.5005967617034912,0.498426616191864,0.4996201992034912,0.5,0.4999728798866272,0.4988064169883728,0.5002712607383728,0.5003526210784912,0.5007053017616272,0.499267578125,0.5009765625,0.5001084804534912,0.5009765625,0.4995659589767456,0.5012749433517456,0.4989963173866272,0.5016547441482544,0.5050998330116272,0.34062498807907104
1,1600,0.3125,0.4947916865348816,0.4887152910232544,0.4952256679534912,0.4973958134651184,0.5017361044883728,0.4978298544883728,0.5026041269302368,0.4991319179534912,0.4991319179534912,0.4982638955116272,0.5004340410232544,0.4947916865348816,0.5,0.5021701455116272,0.5,0.4973958134651184,0.5,0.5030381679534912,0.501953125,0.5009765625,0.4997829794883728,0.4991319179534912,0.5005425214767456,0.5,0.5013021230697632,0.4993489384651184,0.5004340410232544,0.5,0.5007595419883728,0.5,0.5009765625,0.499891459941864,0.5004340410232544,0.498914897441864,0.5007595419883728,0.4996744990348816,0.5009223222732544,0.4985622763633728,0.4995659589767456,0.5001627206802368,0.4999186396598816,0.4988877773284912,0.5003798007965088,0.5003526210784912,0.5008951425552368,0.4994845986366272,0.5011392831802368,0.5002983808517456,0.5012749433517456,0.4999186396598816,0.5016005039215088,0.4996744990348816,0.5017904043197632,0.50634765625,0.33906251192092896
2,0,0.3125,0.4956597089767456,0.489149272441864,0.4965277910232544,0.49609375,0.5026041269302368,0.4973958134651184,0.5030381679534912,0.5,0.4995659589767456,0.4991319179534912,0.5004340410232544,0.4947916865348816,0.4995659589767456,0.5017361044883728,0.4986979365348816,0.4973958134651184,0.5,0.5026041269302368,0.5021701455116272,0.5010850429534912,0.5,0.4994574785232544,0.5005425214767456,0.4997829794883728,0.5014106035232544,0.4994574785232544,0.5005425214767456,0.5003255605697632,0.5008680820465088,0.5,0.5009765625,0.5,0.5005425214767456,0.4991319179534912,0.5008680820465088,0.499891459941864,0.5008680820465088,0.4987250566482544,0.4996201992034912,0.5000814199447632,0.5000271201133728,0.4988877773284912,0.5004068613052368,0.50048828125,0.5008138418197632,0.4994845986366272,0.5011392831802368,0.5003526210784912,0.5013563632965088,0.4999457597732544,0.5016275644302368,0.4999728798866272,0.5020887851715088,0.5063747763633728,0.3359375
2,200,0.3125,0.49609375,0.4895833134651184,0.496961772441864,0.4965277910232544,0.5030381679534912,0.496961772441864,0.5026041269302368,0.5004340410232544,0.4995659589767456,0.4991319179534912,0.5008680820465088,0.4947916865348816,0.5004340410232544,0.5030381679534912,0.5,0.4978298544883728,0.4995659589767456,0.5030381679534912,0.5015190839767456,0.5014106035232544,0.5003255605697632,0.4992404580116272,0.5003255605697632,0.5003255605697632,0.5017361044883728,0.499891459941864,0.5008680820465088,0.5005425214767456,0.5011935830116272,0.5001084804534912,0.5010850429534912,0.5001084804534912,0.5009765625,0.4992404580116272,0.5010850429534912,0.5,0.5008680820465088,0.498670756816864,0.4995930790901184,0.5002983808517456,0.5000542402267456,0.4988877773284912,0.5004068613052368,0.5006781816482544,0.5009494423866272,0.4997829794883728,0.501220703125,0.500732421875,0.5014377236366272,0.5005425214767456,0.5018446445465088,0.5006781816482544,0.5021701455116272,0.5071614980697632,0.34062498807907104
2,400,0.31481480598449707,0.4965277910232544,0.4887152910232544,0.49609375,0.49609375,0.5030381679534912,0.4973958134651184,0.5030381679534912,0.5004340410232544,0.4991319179534912,0.4995659589767456,0.5004340410232544,0.4934895634651184,0.5008680820465088,0.5030381679534912,0.5004340410232544,0.4986979365348816,0.5,0.5030381679534912,0.5017361044883728,0.5017361044883728,0.5001084804534912,0.4997829794883728,0.5002170205116272,0.5010850429534912,0.5016275644302368,0.4997829794883728,0.5006510019302368,0.5009765625,0.5008680820465088,0.5002170205116272,0.5011935830116272,0.5005425214767456,0.5010850429534912,0.4990234375,0.5009765625,0.5,0.5009765625,0.4988335371017456,0.4996744990348816,0.5005967617034912,0.5,0.499159038066864,0.5005967617034912,0.500732421875,0.5010850429534912,0.5000814199447632,0.5014106035232544,0.5010579824447632,0.5015733242034912,0.5008409023284912,0.5025498867034912,0.5013021230697632,0.5024142861366272,0.5084092617034912,0.33125001192092896
2,600,0.3125,0.496961772441864,0.4874131679534912,0.4973958134651184,0.4973958134651184,0.5021701455116272,0.496961772441864,0.5047743320465088,0.5004340410232544,0.5,0.4995659589767456,0.5021701455116272,0.493055522441864,0.5013021230697632,0.5030381679534912,0.5004340410232544,0.4995659589767456,0.5,0.5030381679534912,0.5021701455116272,0.5021701455116272,0.5002170205116272,0.4995659589767456,0.5005425214767456,0.5010850429534912,0.5017361044883728,0.499891459941864,0.5010850429534912,0.5007595419883728,0.5006510019302368,0.5008680820465088,0.5015190839767456,0.5003255605697632,0.5008680820465088,0.4993489384651184,0.5016275644302368,0.5001084804534912,0.5008680820465088,0.4987250566482544,0.4998100996017456,0.5005967617034912,0.5000542402267456,0.4992946982383728,0.5005697011947632,0.5009223222732544,0.5011664628982544,0.4999728798866272,0.50146484375,0.5011392831802368,0.5016818642616272,0.501220703125,0.5027940273284912,0.5016547441482544,0.5025498867034912,0.5091959238052368,0.33437496423721313
2,800,0.3194444179534912,0.4965277910232544,0.4908854365348816,0.4991319179534912,0.4978298544883728,0.5052083730697632,0.4986979365348816,0.5047743320465088,0.5004340410232544,0.5004340410232544,0.4982638955116272,0.5008680820465088,0.4934895634651184,0.5013021230697632,0.5030381679534912,0.4995659589767456,0.4986979365348816,0.5,0.5026041269302368,0.5026041269302368,0.5021701455116272,0.5005425214767456,0.5,0.5005425214767456,0.5016275644302368,0.5024956464767456,0.5,0.5011935830116272,0.5011935830116272,0.5010850429534912,0.5005425214767456,0.5016275644302368,0.5003255605697632,0.5010850429534912,0.498914897441864,0.5017361044883728,0.5005425214767456,0.5009223222732544,0.4989420771598816,0.4998643398284912,0.5007053017616272,0.5000814199447632,0.4994303584098816,0.5006510019302368,0.5011664628982544,0.5013834238052368,0.5000271201133728,0.5015462636947632,0.5013291835784912,0.5017632246017456,0.5013834238052368,0.5032280683517456,0.5023329257965088,0.5029839277267456,0.5099826455116272,0.3359375
2,1000,0.32175928354263306,0.4986979365348816,0.4939236044883728,0.4982638955116272,0.4986979365348816,0.5030381679534912,0.4978298544883728,0.5043402910232544,0.4991319179534912,0.5008680820465088,0.4995659589767456,0.5021701455116272,0.4939236044883728,0.5013021230697632,0.5034722089767456,0.5,0.4995659589767456,0.5,0.5030381679534912,0.5028212070465088,0.5022786855697632,0.5008680820465088,0.499891459941864,0.5006510019302368,0.5014106035232544,0.5024956464767456,0.5002170205116272,0.5010850429534912,0.5011935830116272,0.5016275644302368,0.5007595419883728,0.5015190839767456,0.5004340410232544,0.5017361044883728,0.4991319179534912,0.5017361044883728,0.5003255605697632,0.5009765625,0.4991319179534912,0.4997287392616272,0.5007866621017456,0.5002170205116272,0.4997287392616272,0.5007595419883728,0.5012749433517456,0.50146484375,0.50048828125,0.5015733242034912,0.5015462636947632,0.5018717050552368,0.5016547441482544,0.5036078691482544,0.5029839277267456,0.5031467080116272,0.51123046875,0.33281248807907104
2,1200,0.3263888955116272,0.4995659589767456,0.493055522441864,0.4986979365348816,0.4978298544883728,0.5056423544883728,0.4995659589767456,0.5047743320465088,0.5013021230697632,0.5013021230697632,0.5004340410232544,0.5013021230697632,0.4947916865348816,0.5017361044883728,0.5034722089767456,0.5,0.5008680820465088,0.4991319179534912,0.5034722089767456,0.5028212070465088,0.5018446445465088,0.5010850429534912,0.5,0.5009765625,0.5017361044883728,0.5024956464767456,0.5005425214767456,0.5010850429534912,0.5014106035232544,0.5015190839767456,0.5009765625,0.5018446445465088,0.5005425214767456,0.5018446445465088,0.4988064169883728,0.5021701455116272,0.5006510019302368,0.5010850429534912,0.4992946982383728,0.5,0.5009494423866272,0.5003798007965088,0.4997829794883728,0.500732421875,0.5011392831802368,0.5015733242034912,0.5005697011947632,0.5016547441482544,0.501708984375,0.5020073652267456,0.5017904043197632,0.5041775107383728,0.5034450888633728,0.5033365488052368,0.5118272304534912,0.3374999761581421
