Epoch,iteration,SparseConv0_64-64-(1  1),SparseConv1_64-64-(3  3),SparseConv2_64-256-(1  1),SparseConv3_64-256-(1  1),SparseConv4_256-64-(1  1),SparseConv5_64-64-(3  3),SparseConv6_64-256-(1  1),SparseConv7_256-64-(1  1),SparseConv8_64-64-(3  3),SparseConv9_64-256-(1  1),SparseConv10_256-128-(1  1),SparseConv11_128-128-(3  3),SparseConv12_128-512-(1  1),SparseConv13_256-512-(1  1),SparseConv14_512-128-(1  1),SparseConv15_128-128-(3  3),SparseConv16_128-512-(1  1),SparseConv17_512-128-(1  1),SparseConv18_128-128-(3  3),SparseConv19_128-512-(1  1),SparseConv20_512-128-(1  1),SparseConv21_128-128-(3  3),SparseConv22_128-512-(1  1),SparseConv23_512-256-(1  1),SparseConv24_256-256-(3  3),SparseConv25_256-1024-(1  1),SparseConv26_512-1024-(1  1),SparseConv27_1024-256-(1  1),SparseConv28_256-256-(3  3),SparseConv29_256-1024-(1  1),SparseConv30_1024-256-(1  1),SparseConv31_256-256-(3  3),SparseConv32_256-1024-(1  1),SparseConv33_1024-256-(1  1),SparseConv34_256-256-(3  3),SparseConv35_256-1024-(1  1),SparseConv36_1024-256-(1  1),SparseConv37_256-256-(3  3),SparseConv38_256-1024-(1  1),SparseConv39_1024-256-(1  1),SparseConv40_256-256-(3  3),SparseConv41_256-1024-(1  1),SparseConv42_1024-512-(1  1),SparseConv43_512-512-(3  3),SparseConv44_512-2048-(1  1),SparseConv45_1024-2048-(1  1),SparseConv46_2048-512-(1  1),SparseConv47_512-512-(3  3),SparseConv48_512-2048-(1  1),SparseConv49_2048-512-(1  1),SparseConv50_512-512-(3  3),SparseConv51_512-2048-(1  1),Linear0_2048-1000
3,2400,0.3388671875,0.8771159052848816,0.563232421875,0.5694580078125,0.52801513671875,0.8818088173866272,0.614990234375,0.57525634765625,0.9171820878982544,0.6336669921875,0.886688232421875,0.9493815302848816,0.897979736328125,0.9126815795898438,0.704681396484375,0.8968845009803772,0.854156494140625,0.814117431640625,0.9030219316482544,0.8374481201171875,0.8376922607421875,0.9237602949142456,0.867584228515625,0.9092483520507812,0.9358656406402588,0.9094429016113281,0.9237918853759766,0.8422393798828125,0.9295196533203125,0.8915786743164062,0.8803634643554688,0.938873291015625,0.899505615234375,0.8862266540527344,0.9392310380935669,0.9041519165039062,0.8890151977539062,0.9377492070198059,0.9008255004882812,0.8901290893554688,0.9344719648361206,0.8939704895019531,0.9357585906982422,0.9570545554161072,0.928009033203125,0.9594802856445312,0.9111909866333008,0.9703733921051025,0.9322147369384766,0.9544925689697266,0.9812282919883728,0.917393684387207,0.8160122036933899
3,4800,0.34814453125,0.8808051347732544,0.59716796875,0.6026611328125,0.56085205078125,0.88525390625,0.65911865234375,0.60943603515625,0.9177788496017456,0.67120361328125,0.8916015625,0.9514092206954956,0.9105682373046875,0.9150161743164062,0.722442626953125,0.9000515341758728,0.8720245361328125,0.82513427734375,0.9057685136795044,0.849945068359375,0.8499603271484375,0.9262831211090088,0.8800811767578125,0.9114761352539062,0.9368388056755066,0.9142227172851562,0.9250621795654297,0.8503837585449219,0.9310286045074463,0.8968696594238281,0.8866081237792969,0.9398176670074463,0.9044418334960938,0.8911323547363281,0.9409196376800537,0.9091835021972656,0.89434814453125,0.9394734501838684,0.9059486389160156,0.894927978515625,0.9356672763824463,0.8990974426269531,0.936798095703125,0.9577522277832031,0.9321184158325195,0.9610199928283691,0.9144554138183594,0.9715864658355713,0.9379873275756836,0.9597291946411133,0.9826325178146362,0.9252243041992188,0.8403730392456055
4,0,0.36083984375,0.8824869990348816,0.62396240234375,0.62530517578125,0.58404541015625,0.88671875,0.6851806640625,0.63348388671875,0.9207085371017456,0.69378662109375,0.89605712890625,0.9518703818321228,0.9155731201171875,0.9153900146484375,0.7314605712890625,0.9006618857383728,0.8814849853515625,0.8297576904296875,0.90673828125,0.8543243408203125,0.854248046875,0.9269205927848816,0.883758544921875,0.9126434326171875,0.9373592734336853,0.9161338806152344,0.9259147644042969,0.8546104431152344,0.9315745234489441,0.899932861328125,0.8892860412597656,0.9396548867225647,0.9064369201660156,0.8931045532226562,0.9415944218635559,0.9112930297851562,0.8962135314941406,0.93975830078125,0.9080047607421875,0.8969268798828125,0.935577392578125,0.901031494140625,0.9371280670166016,0.957438588142395,0.9338235855102539,0.9614143371582031,0.9155435562133789,0.9721896052360535,0.9409704208374023,0.9619503021240234,0.9834616184234619,0.9290847778320312,0.8531103134155273
4,2400,0.370361328125,0.8826225996017456,0.65631103515625,0.65283203125,0.61456298828125,0.8882920742034912,0.71820068359375,0.66571044921875,0.9210340976715088,0.7294921875,0.897491455078125,0.9520331621170044,0.919830322265625,0.9161376953125,0.74542236328125,0.9017333984375,0.890167236328125,0.835235595703125,0.9068806767463684,0.859710693359375,0.8592987060546875,0.9267917275428772,0.887908935546875,0.9128189086914062,0.9371507167816162,0.9184684753417969,0.9264488220214844,0.8577384948730469,0.9316592812538147,0.9017868041992188,0.8923454284667969,0.9397091269493103,0.9085006713867188,0.8962249755859375,0.9418097734451294,0.9131927490234375,0.8982582092285156,0.9397464394569397,0.9098777770996094,0.89752197265625,0.9349365234375,0.9020195007324219,0.9372234344482422,0.9571664333343506,0.9348869323730469,0.9616274833679199,0.9158916473388672,0.9724290370941162,0.9437589645385742,0.9641714096069336,0.9842075705528259,0.9332962036132812,0.8677387833595276
4,4800,0.380615234375,0.8955620527267456,0.69189453125,0.6829833984375,0.6485595703125,0.9042426347732544,0.7506103515625,0.6973876953125,0.9337294101715088,0.767822265625,0.910003662109375,0.9616631269454956,0.9287109375,0.926361083984375,0.7629547119140625,0.9162258505821228,0.9009246826171875,0.849609375,0.9214884638786316,0.8725128173828125,0.87286376953125,0.9394802451133728,0.897613525390625,0.92498779296875,0.9483269453048706,0.9283828735351562,0.9373416900634766,0.8710861206054688,0.9428592324256897,0.9129676818847656,0.9031524658203125,0.9511989951133728,0.919464111328125,0.9082107543945312,0.9529842734336853,0.9244308471679688,0.9099388122558594,0.9510650634765625,0.9213714599609375,0.9095726013183594,0.9474436640739441,0.9147453308105469,0.9475994110107422,0.9660632014274597,0.9449558258056641,0.9694867134094238,0.9273681640625,0.9787936806678772,0.9528827667236328,0.9714431762695312,0.9884113669395447,0.9442882537841797,0.8869487047195435
5,0,0.388916015625,0.9197048544883728,0.7305908203125,0.72216796875,0.68682861328125,0.9302842617034912,0.793212890625,0.73760986328125,0.953369140625,0.804931640625,0.931854248046875,0.97528076171875,0.946441650390625,0.9429168701171875,0.7931365966796875,0.9388224482536316,0.921966552734375,0.8776702880859375,0.9429863691329956,0.89947509765625,0.9018096923828125,0.9595608115196228,0.9224090576171875,0.9455032348632812,0.9641537070274353,0.9483566284179688,0.9549903869628906,0.8984260559082031,0.9606492519378662,0.9365119934082031,0.9269790649414062,0.968292236328125,0.9422950744628906,0.9318656921386719,0.9695621132850647,0.946197509765625,0.9331245422363281,0.96771240234375,0.9440383911132812,0.9325790405273438,0.96429443359375,0.9393959045410156,0.9648838043212891,0.9789280295372009,0.9624128341674805,0.9813032150268555,0.9498319625854492,0.9871075749397278,0.9660282135009766,0.9829330444335938,0.9929949641227722,0.9579086303710938,0.9104272127151489
5,2400,0.411376953125,0.924072265625,0.656005859375,0.64642333984375,0.62628173828125,0.9326985478401184,0.7080078125,0.6612548828125,0.9571669101715088,0.72296142578125,0.919952392578125,0.9762437343597412,0.9391326904296875,0.9426040649414062,0.7913665771484375,0.9444308876991272,0.9160614013671875,0.8670501708984375,0.9477674961090088,0.8895263671875,0.8885345458984375,0.9637925624847412,0.9130859375,0.9455184936523438,0.9676920771598816,0.9507598876953125,0.9577388763427734,0.9039688110351562,0.9651845097541809,0.9399986267089844,0.9305763244628906,0.9717932939529419,0.9457778930664062,0.9356422424316406,0.9735243320465088,0.9500160217285156,0.9361686706542969,0.972015380859375,0.9472084045410156,0.9351921081542969,0.9684380292892456,0.9427375793457031,0.9673919677734375,0.9819480180740356,0.9667482376098633,0.9843406677246094,0.9569168090820312,0.9892955422401428,0.969141960144043,0.9858188629150391,0.9938651323318481,0.9613370895385742,0.9238579273223877
5,4800,0.44775390625,0.9277886152267456,0.6002197265625,0.59539794921875,0.587646484375,0.9299858808517456,0.63934326171875,0.61297607421875,0.9549424648284912,0.6571044921875,0.9171142578125,0.9764472246170044,0.9378814697265625,0.943939208984375,0.7964630126953125,0.9450141191482544,0.9145660400390625,0.865234375,0.9482014775276184,0.886260986328125,0.88543701171875,0.9641587734222412,0.909027099609375,0.9468841552734375,0.9686126708984375,0.9524803161621094,0.9588699340820312,0.9079208374023438,0.9660220742225647,0.9425506591796875,0.9336166381835938,0.9723612666130066,0.9470596313476562,0.9379005432128906,0.9749281406402588,0.9519233703613281,0.938934326171875,0.972808837890625,0.9494400024414062,0.9364700317382812,0.9692552089691162,0.9445648193359375,0.9681148529052734,0.9826210737228394,0.9683694839477539,0.9852042198181152,0.9591455459594727,0.9897444248199463,0.9708929061889648,0.986729621887207,0.9939969182014465,0.963444709777832,0.9309101700782776
6,0,0.4697265625,0.9285752773284912,0.58038330078125,0.57135009765625,0.57330322265625,0.9303114414215088,0.6064453125,0.5946044921875,0.955322265625,0.626708984375,0.91802978515625,0.9762844443321228,0.9380340576171875,0.9435653686523438,0.800048828125,0.9455837607383728,0.9141693115234375,0.864990234375,0.9491509199142456,0.8863677978515625,0.8858489990234375,0.9641316533088684,0.9088897705078125,0.947906494140625,0.9686092734336853,0.9532623291015625,0.9592838287353516,0.9095878601074219,0.9663340449333191,0.9436531066894531,0.9351081848144531,0.9726698398590088,0.9486618041992188,0.9386672973632812,0.9749179482460022,0.9526824951171875,0.9397506713867188,0.9726817011833191,0.9500846862792969,0.936859130859375,0.9690382480621338,0.9449424743652344,0.9687042236328125,0.9826388955116272,0.9690370559692383,0.985567569732666,0.9600334167480469,0.9899287819862366,0.9715909957885742,0.9871349334716797,0.9940749406814575,0.9647235870361328,0.9340634942054749
6,2400,0.50634765625,0.9507378339767456,0.56121826171875,0.5447998046875,0.55029296875,0.9520941972732544,0.573974609375,0.5743408203125,0.9725477695465088,0.58648681640625,0.933380126953125,0.9879489541053772,0.9470672607421875,0.959686279296875,0.817718505859375,0.9669121503829956,0.9260406494140625,0.8816070556640625,0.9685804843902588,0.9015045166015625,0.9004058837890625,0.9804145097732544,0.9227142333984375,0.9651260375976562,0.9825049638748169,0.9682693481445312,0.9744796752929688,0.9311866760253906,0.9811893105506897,0.9597320556640625,0.9518013000488281,0.9856465458869934,0.9647178649902344,0.9559478759765625,0.9870215654373169,0.9675178527832031,0.9567108154296875,0.9853498935699463,0.9652252197265625,0.9539604187011719,0.9830644130706787,0.9621620178222656,0.9817657470703125,0.9915907382965088,0.9806241989135742,0.992764949798584,0.9759788513183594,0.9949324131011963,0.9801387786865234,0.9930753707885742,0.9968910217285156,0.9745950698852539,0.9458793997764587
6,4800,0.57958984375,0.9613986611366272,0.5565185546875,0.5361328125,0.5401611328125,0.9621039628982544,0.56085205078125,0.56494140625,0.979248046875,0.56671142578125,0.950225830078125,0.9908379316329956,0.96221923828125,0.9677047729492188,0.846466064453125,0.9747178554534912,0.9423980712890625,0.907745361328125,0.9753282070159912,0.9246673583984375,0.9272003173828125,0.9858262538909912,0.9438934326171875,0.9742279052734375,0.9870995283126831,0.9787864685058594,0.9804573059082031,0.9491844177246094,0.9860687255859375,0.973602294921875,0.9664154052734375,0.9898952841758728,0.9762306213378906,0.9705009460449219,0.9909294843673706,0.9794578552246094,0.9705848693847656,0.9898223876953125,0.9773750305175781,0.9673271179199219,0.9871826171875,0.9749679565429688,0.9864521026611328,0.994099497795105,0.9860744476318359,0.9950408935546875,0.9848346710205078,0.9962382912635803,0.9839754104614258,0.9956178665161133,0.9973526000976562,0.9789409637451172,0.9554365277290344
7,0,0.498291015625,0.96044921875,0.55596923828125,0.533935546875,0.5374755859375,0.9605576992034912,0.5596923828125,0.56256103515625,0.9791123867034912,0.5628662109375,0.953521728515625,0.9901530146598816,0.964630126953125,0.9681777954101562,0.8567352294921875,0.9734022617340088,0.9472503662109375,0.914886474609375,0.9760063886642456,0.9309844970703125,0.9334259033203125,0.9856160283088684,0.9491424560546875,0.9747390747070312,0.986541748046875,0.97894287109375,0.9804039001464844,0.9504966735839844,0.9858992099761963,0.9745864868164062,0.9670028686523438,0.9894765019416809,0.9767799377441406,0.9708213806152344,0.9904327392578125,0.9795646667480469,0.9706573486328125,0.9892680048942566,0.9786262512207031,0.9677276611328125,0.9867079257965088,0.975128173828125,0.9864292144775391,0.9940460920333862,0.9859838485717773,0.9950332641601562,0.9851579666137695,0.9962433576583862,0.9842443466186523,0.99566650390625,0.9971796870231628,0.9796600341796875,0.9571865200996399
7,2400,0.492919921875,0.9597710371017456,0.55517578125,0.53240966796875,0.53521728515625,0.9603407382965088,0.55865478515625,0.56072998046875,0.9791938066482544,0.560546875,0.95379638671875,0.9902818202972412,0.9661712646484375,0.9681625366210938,0.8654022216796875,0.9733683466911316,0.9502410888671875,0.919708251953125,0.9756130576133728,0.9359283447265625,0.93682861328125,0.9851616621017456,0.9510955810546875,0.974517822265625,0.9860110878944397,0.9782524108886719,0.9803295135498047,0.9513587951660156,0.9853905439376831,0.9744911193847656,0.9671173095703125,0.9890102744102478,0.9767875671386719,0.9704093933105469,0.9901648759841919,0.9796142578125,0.970794677734375,0.9890831708908081,0.9777259826660156,0.9678497314453125,0.9863433837890625,0.9749794006347656,0.9863739013671875,0.9938490390777588,0.9859371185302734,0.9950361251831055,0.9853487014770508,0.9961658120155334,0.984649658203125,0.995574951171875,0.9970512390136719,0.9808664321899414,0.9590204954147339
7,4800,0.492431640625,0.9608832597732544,0.55487060546875,0.53155517578125,0.533203125,0.9587131142616272,0.5582275390625,0.559814453125,0.9787055253982544,0.559814453125,0.954833984375,0.9895222783088684,0.966644287109375,0.9682769775390625,0.8738555908203125,0.9732326865196228,0.951385498046875,0.9202117919921875,0.9756876826286316,0.936370849609375,0.93743896484375,0.9850531816482544,0.9515228271484375,0.9745407104492188,0.9857923984527588,0.9784774780273438,0.9805316925048828,0.9523200988769531,0.9855363368988037,0.9743843078613281,0.9673309326171875,0.9885542392730713,0.9766197204589844,0.9705352783203125,0.9901309609413147,0.9794654846191406,0.9708518981933594,0.9887542724609375,0.977691650390625,0.96746826171875,0.9860585331916809,0.9746322631835938,0.9861679077148438,0.99371337890625,0.9856624603271484,0.9949374198913574,0.9852266311645508,0.9961238503456116,0.9849367141723633,0.9954814910888672,0.99690842628479,0.9817609786987305,0.9603183269500732
8,0,0.492431640625,0.9661186933517456,0.55487060546875,0.53155517578125,0.533203125,0.9662001132965088,0.5582275390625,0.55975341796875,0.982177734375,0.559814453125,0.9425048828125,0.9919772744178772,0.9465789794921875,0.97113037109375,0.855133056640625,0.9784817099571228,0.9296417236328125,0.89349365234375,0.9794108271598816,0.906707763671875,0.90582275390625,0.9882473349571228,0.9228973388671875,0.9767532348632812,0.9889305830001831,0.9762687683105469,0.9837532043457031,0.9493293762207031,0.988555908203125,0.9718437194824219,0.9649887084960938,0.9916161298751831,0.9742889404296875,0.9677581787109375,0.9925706386566162,0.9771003723144531,0.9683151245117188,0.9915754795074463,0.9754600524902344,0.9651947021484375,0.9896664023399353,0.9715309143066406,0.9888114929199219,0.9953867793083191,0.9867801666259766,0.9964194297790527,0.986175537109375,0.9971754550933838,0.9860324859619141,0.9958467483520508,0.9977242946624756,0.9834156036376953,0.9586582183837891
8,2400,0.491943359375,0.9659287929534912,0.55487060546875,0.53155517578125,0.5330810546875,0.9678547978401184,0.5582275390625,0.5596923828125,0.9822590947151184,0.55975341796875,0.939300537109375,0.9912516474723816,0.930419921875,0.972412109375,0.84912109375,0.9771186113357544,0.9141387939453125,0.876617431640625,0.9785698652267456,0.8852081298828125,0.88427734375,0.9871351718902588,0.9011688232421875,0.9778900146484375,0.989349365234375,0.9766998291015625,0.9837875366210938,0.9524726867675781,0.9888746738433838,0.9727973937988281,0.9667434692382812,0.9915263056755066,0.9745216369628906,0.9691047668457031,0.9925791621208191,0.9775848388671875,0.9692039489746094,0.9915602207183838,0.9756813049316406,0.9653053283691406,0.9895036220550537,0.9717521667480469,0.9889945983886719,0.9953295588493347,0.9868860244750977,0.9962692260742188,0.986358642578125,0.9971106052398682,0.9865503311157227,0.9958133697509766,0.9975963234901428,0.9843873977661133,0.9594457745552063
